net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
4.05568625614809,5.855440305532376,0.0024977712553253886,0.008149660886141842,1.180178610348402,0.39084892590051534
4.0886887350947765,5.92116230741592,0.00271947968680865,0.008774558738260203,1.1966239876508606,0.3964607252924809
2.936056046422324,4.528733724700338,0.0021883213096568345,0.009231679860144698,1.1799046433681912,0.3903318153827526
4.535892141872662,6.22836471920218,0.002908653514830658,0.008922044530172847,1.1809513434764587,0.39115063272297457
4.623983481789643,6.330944858713375,0.0027641189491326786,0.008341317062925329,1.151295223689717,0.3812895926627719
3.9694547574962415,5.65833095016629,0.0027464868482878725,0.009273327775080449,1.1772340385998936,0.38944199528241097
4.606675806100133,6.297402681920029,0.0027356726291629645,0.00829944579287317,1.1871511405636423,0.39322619927705255
3.407951896504977,5.157487400401254,0.0023291136529557457,0.008627777521418469,1.1737953200859206,0.3884489777186414
5.252411394399411,6.879827410430438,0.003172790973264781,0.008810698701649947,1.1684887293934352,0.3871545275309277
5.000153775422749,6.749001967490204,0.0028433084385129327,0.00804879472645073,1.1955817382173275,0.39635833252592817
4.242733936841928,6.050166442058391,0.0026701718621079213,0.008431761718547858,1.1793595160179418,0.39103838418509174
3.403525302559903,5.05866144354054,0.002395127360114006,0.00904564270119748,1.1968913749359469,0.39603357565396125
3.0808332160189416,4.71757930572831,0.0021988255569567717,0.00890467346890163,1.1830710588535234,0.3914638386370757
4.461972117991085,6.111348172217219,0.0027423209150663464,0.008572898490141532,1.181642799682202,0.3907315955567431
3.9890586579307277,5.680724552621921,0.002574214891572211,0.008657400300512137,1.1634343936419056,0.38557706361262245
4.703588982544943,6.4273712273605765,0.0028291936221413196,0.008409607340946137,1.1783501214398935,0.39041919974505884
2.974733961972401,4.648388910765803,0.002080165155715482,0.008549521191421928,1.1691097215152388,0.3875263118766767
3.0724074830259283,4.864829921594879,0.0021339323622855746,0.008380297193285863,1.1467155765469503,0.38000781412167606
4.5300675509946275,6.214960789804893,0.0027565729190072393,0.008473786633971305,1.1645638702033778,0.3856263326914479
5.049583069873248,6.790972871188489,0.0029820509286591695,0.008389372786168,1.1768034000983105,0.38960149653632675
3.095493646629341,4.72604423003244,0.0022024271070906773,0.008903283327833873,1.1604381354411546,0.383999556102831
4.081651236223675,5.690139507259041,0.0026276908704601838,0.008822624388574134,1.1608818289111367,0.38440048913123004
3.4816579367441642,5.131469331231009,0.002363982040140188,0.008801341398866886,1.1919053671583986,0.39449699888940293
4.606248061338782,6.288226625987798,0.002934311649230917,0.008915064401881162,1.180947303332111,0.39102408821960827
3.441110506828701,5.177931207561502,0.0023391446216578563,0.00863072402022031,1.18486989881521,0.39248023976990687
3.938208595938026,5.725692507806101,0.0024968377401392884,0.008331222464621145,1.1804670510444943,0.39068795473392637
5.015614722447483,6.767968891141386,0.0029368009555613387,0.008290153867050173,1.1678640715971866,0.38706112234963674
5.173554466290043,6.946180632636986,0.0031198205525888203,0.008580843361104639,1.1654984555356682,0.3858258792593216
5.34078496126597,7.041073691425596,0.003181751990791884,0.008633241050459674,1.1887571655456577,0.3936487693673911
4.24175215792921,5.910550513639781,0.0028098066774049613,0.009082281096082792,1.1667864583178236,0.38583098423243045
4.693273063811237,6.497026598958253,0.0027955090528502136,0.008220395076181226,1.1554746855240965,0.38292190275870674
3.810606789745851,5.511096701488386,0.002612480964042034,0.009056523853690894,1.1911479537632412,0.3945269554284978
3.4605222472199446,5.186898792433462,0.002344632781053417,0.008636017045777713,1.2038136569143612,0.3988920630486067
