trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt,total_costs_usdt
192,-2.1663421201344546,0.618121909703306,1.7058934970210589,1162.4223137437734,6101.187768944742
193,-0.7291074538225165,1.6111778888749162,1.6931085740862488,4240.047728509407,6811.9434411036555
194,-1.886626954836034,0.44370458692363846,1.6946509299680128,865.0757576003657,5817.180808712212
195,-2.598430589916984,0.0902514014369873,1.7003459643078134,43.64094096908279,5964.509982282817
196,-4.276714295001594,-1.7862450554663418,1.6870988722289466,-3323.743301553297,4767.538924110599
197,-2.302387611146513,-0.005274681351316907,1.692727189498425,-205.25140622098965,6081.987844971343
198,-3.007549795596261,-0.8203739146290686,1.697973500764159,-1879.6110308658674,5476.501936646024
199,-2.1420328699975144,0.6848485616910108,1.6888512639074076,1263.5376069254157,6137.312600069037
200,-3.407939635355534,-0.7209028189155573,1.6899412030793501,-1471.7835974390548,5516.548489839584
201,-2.3266161258366784,-0.007996378264527964,1.695212265284366,-178.4541770767338,5660.850892595926
202,-0.4715565826408388,1.7049589026666174,1.6937715752479499,4889.156285402589,6791.449186300941
203,-2.536322612502731,-0.02173487189616274,1.6992537942883499,-180.44960611074498,5627.38114475024
204,-1.0242272852352408,1.190853166470771,1.6895958535193403,3058.997658561998,6479.254012873488
205,-1.254536835280647,0.7387612727961298,1.6999928221045943,1872.6869445249476,6311.395436785446
206,-1.7389495268967674,1.1850809828104285,1.701680278784567,2288.386888177246,6224.09749706733
207,-3.828632245560457,-1.1130689938470166,1.7026048761439199,-2074.37934865411,5583.516257983001
208,-0.7353767789113681,0.4949857317347081,1.6836152181321224,1575.3039341540434,5825.303336742324
209,-1.221949403471371,1.1512158215701522,1.6877893330389413,2505.686299945854,5948.309776454877
210,-2.6146137054894862,-0.37811864022454594,1.697367576006868,-911.995610838366,5477.982093679473
211,-3.3665859732391237,-0.8656739133914514,1.7062797905966312,-1643.881784283833,5302.387793737422
212,-1.6411271255601567,1.090562206853005,1.6901204570179806,2294.9880450463384,6386.283937639475
213,-2.0500300916150915,0.5175716622475613,1.6974737035969945,954.3485812206862,5830.894563478847
214,-3.25441637981277,-0.6026144265922555,1.7030124183599396,-1288.8782833339792,5426.903487342653
215,-2.2774059314408612,0.35029349055944614,1.693985703844147,581.8354081624817,5716.439183249391
216,-2.755506132551149,-0.09527024979011767,1.6970324727530786,-303.6281672849924,5659.2993329437595
217,-3.6385144166258634,-0.7844973940980349,1.6858000133193087,-1531.6767225946146,5721.297777389336
218,-1.8528802972259772,1.0388327697117536,1.6793933157516592,2130.0393695027783,6501.004540172635
219,-3.5927526686769236,-1.2896668198935703,1.6962279233010022,-2328.868900416978,5319.8393451680495
220,-3.47109110489938,-1.2977449603564046,1.6879575332999701,-2440.9546996851545,4993.373421559998
221,-2.4264252001960016,0.21950774595279807,1.697182702243547,311.93403986181056,5987.8273435389965
222,-4.177201148668551,-1.312855514644623,1.7009482363543462,-2383.634246820843,5280.246860354901
223,-3.2136386165545248,0.054487856628424904,1.6997057573183307,-8.826561823833558,6280.045928730387
224,-1.1306599954377943,1.363603705639773,1.6879802539860673,3149.604665254587,6475.411927143246
225,-2.2520991618777835,0.6387887527919853,1.6878894824844808,1208.9410237695708,6402.031896975653
226,-2.6413473667718668,-0.8738703262315738,1.694054404045823,-2284.539857678336,5214.555593224147
227,-2.9601695350728088,-0.47658237832872996,1.68388533648915,-953.2880993690012,4907.145153613128
228,-2.870809041228394,-0.9314211725861662,1.6934964921144322,-2457.9112442162095,5264.037945564446
229,-3.744826376961428,-1.0481372085225913,1.6840456024948196,-1840.0526745200928,5280.356037025044
230,-2.2224833816923746,0.008808838248146883,1.7010123451467778,-143.56310887763408,5787.156021688509
231,-3.8447584495061395,-0.894238087662768,1.6907738677450563,-1619.9161570657536,5448.969526181479
232,-1.4396923983604624,1.2595672101467266,1.6903655680792153,2646.8806416233665,6149.6658499519635
233,-2.7083579953205135,-0.2701740883583815,1.6908022955299187,-681.0830864606718,5415.366597480285
234,-2.4112044745772687,0.13456070971397094,1.692774193586694,137.08057228852718,5746.966143387813
235,-0.8212499451168193,0.4310766182277804,1.6924052712290678,1343.4025250105917,6281.148775275258
236,-1.537859532365286,1.2019827678034278,1.695957046567178,2582.5431670037847,6451.370149610945
237,-3.236971843855528,-0.19892919879052898,1.6970506738707651,-482.10906350869675,5903.9464114436405
238,-3.47153173923297,-1.9265027217755093,1.696960918412713,-3928.4464700276726,4893.806269488749
239,-2.9628534166706073,-1.124582089663391,1.6934389275261794,-2211.3474581985106,4673.362535499537
240,-1.144825272305116,1.215626144148784,1.694317036688944,2782.6264310655524,6248.876104991296
241,-1.746049000078763,0.6971035235169563,1.7014980011578336,1378.6946413960607,5606.04816984293
242,-1.0344371859848378,1.1810924539090328,1.7089537459439343,2964.54154056596,6373.811536256081
243,-3.921546819232932,-1.4708031558595713,1.7019306132114773,-2584.940578985959,5138.554472651381
244,-3.195812057097108,-0.40431916432762305,1.7002987240468148,-891.6147983392904,5732.575002576638
245,-1.4033928249246344,1.056946308080358,1.7059381760253576,2367.1144393846275,6216.3608529747735
246,-0.14091769570404022,1.1234439620969714,1.6921148200510494,4778.26014858955,6521.06441800679
247,-2.5175142988477934,-0.4232649915513635,1.6989908739989097,-1014.1116590994184,5094.799629433684
248,-3.502179897688394,-1.6041992112756853,1.700753860040088,-3671.4643063682724,4788.033364759896
249,-2.299908899355925,0.4339227385351003,1.700956488881711,757.9412993457388,6156.374124055236
250,-0.5568913362505485,0.6904209074374907,1.6932343007245059,2391.6377587879356,6009.420597450105
251,-2.590121746119796,-0.4286450648287944,1.7055198359040977,-1042.6126942969797,5119.875372889418
252,-1.7188783716282279,0.07512973173945683,1.7024998310823283,-43.30269596817347,5489.084859710739
253,-2.202853504600072,1.1036498140181257,1.6969125736351627,2036.8007824099132,6531.415375564223
254,-2.1928412610201744,0.4313000915243129,1.6937139878697547,756.5197322412605,6026.631194262355
255,-3.7062560159974898,-0.8515078674429952,1.7028829873311129,-1637.7896782720866,5627.183023824947
256,-0.7885231995993244,0.3574577216431782,1.7035560602852289,984.6987910992199,5697.276170076822
257,-2.005798680086433,0.9557747567890313,1.7070416872436927,1881.3568381181046,6502.185637902193
258,-0.18456361114928238,2.0377413704831127,1.6989069204075142,5351.067418452921,6271.834426701429
259,-1.1630730846897375,0.8548170749100956,1.7046864737117047,2181.9144291188163,6270.248331411634
260,-1.6127539296138538,1.0823024113494097,1.7060258626182507,2360.0573497746373,6621.800094876646
261,-3.672930026277949,-0.10842524482100485,1.6972513630949522,-291.54644161854947,6388.9846629582535
262,-4.51358655507798,-1.3969370522001179,1.6924380946728173,-2315.890135242216,5552.119528939956
263,-2.1654341018274983,0.6122328666778074,1.6944672734138013,1205.8820310093915,6529.700784987019
264,-3.6820711259781795,-0.8260586598532875,1.6970104856724795,-1530.758881506772,5415.511423317841
265,-1.9495990530125258,-0.1145166734037614,1.6923801351675947,-444.25886719322295,5011.346854094362
266,-2.1125506839178643,0.7758535428379464,1.7065166557768847,1575.452747896889,6716.836855533757
267,-2.785181780832951,-0.5566654359019089,1.6901936963767008,-1185.9849112508161,5301.434205787271
268,-1.6627388548697728,1.0435236560974923,1.6972423918461583,2022.4768102989437,5866.782642616558
269,-1.2361711555864139,0.7876668424611623,1.6960767092339666,1917.348114795864,5946.059403209761
270,-2.9159255560616457,-0.4544047111497532,1.6958483104864162,-1062.481595768621,5384.62746311355
271,-2.780337281572975,0.03941329013765787,1.7064135645623901,-61.733460458882234,5940.882965646783
272,-2.493438188608953,-0.10686969534405723,1.6991637861292055,-377.56254692182966,5481.08824351658
273,-1.8922209514876793,0.9930350049444894,1.6944004232977294,2141.5960134137363,6803.414533740941
274,-2.7406622175999,0.43886502636589386,1.6931090774848652,773.4081386387273,6552.605558513917
275,-2.830097416196665,-0.1579505912602271,1.6838899728099452,-466.67511122806104,5702.181279943581
276,-1.351657343348629,1.012208961533646,1.700593600877762,2127.996664054951,5727.875508500373
277,-2.054389065544143,0.7762933270235006,1.7026433317913843,1512.2006053312668,6487.383042147735
278,-2.0611131432556444,1.042856781642255,1.691435018929648,2004.5489427039452,6490.358617715861
279,-2.6290232132821827,-0.7150523335376971,1.6941939711446674,-1607.5135200211407,5063.2503371507955
280,-1.5467208235967815,1.09235378692871,1.6963355902118178,2365.694016150746,6335.971133384257
281,-1.0766546545151892,1.0510473212248677,1.703163589135488,2627.5411662208808,6241.094290503579
282,-2.4854212769009028,0.1341535671463491,1.68910663424434,135.35260833698197,5788.968963149063
283,-2.4686032603711747,0.23215611643290957,1.695536406855699,339.63885147545767,6130.352873454679
284,-3.122944654503156,-0.8519795619048364,1.6942039241352134,-1897.970117443969,5051.353941444725
285,-2.464449150269904,-0.6523516892868333,1.6903199563883085,-1748.8748711358987,4916.013750163504
286,-1.8689925691956797,-0.11877402435628197,1.7058610849397486,-678.5433316619459,5925.731334629788
287,-2.0310140951692297,0.3608770967167192,1.6969576417416787,630.567207855526,5826.704650564159
288,-2.9198213365650414,-0.42959099645374926,1.7015324411128028,-1014.9179591679011,5609.6313554199505
289,-2.6463823835354026,0.3495848657602569,1.6973868416310818,537.759529345073,6025.548071800677
290,-2.0866022919001797,0.5261167679658908,1.7026550203389914,1034.3605474287376,6436.327328823308
291,-3.0464899779460803,-0.17820783452365482,1.7027347782293791,-482.54884857514105,5690.897656827163
292,-2.3432624536668367,0.5072686677611473,1.69563797364976,941.0129207649741,6314.565941491848
293,-3.316529547993346,-1.0088170464927368,1.71282566191236,-2147.117126425793,5289.0414270813735
294,-1.9152401981234428,0.07437099921915809,1.7089087419567714,-0.1849210068838616,5300.824192261247
295,-3.2556908513722798,0.1984315338831858,1.6978747248618937,247.44419373657425,6310.383176784
296,-2.838244611040899,-0.28832255356756237,1.7062082154428988,-660.6233749254123,5132.795914152812
297,-1.2315948098091039,0.5714833432807576,1.7081047595137755,1361.1554560024845,5608.953455397449
298,-3.401105201784239,-0.46423528068725034,1.7070282762138518,-995.1762425326381,5834.15786008643
299,-3.1882762487313636,-0.335573790194318,1.6998335424886595,-725.6259164913736,5824.337548742144
300,-2.6861618136025203,-0.14808395946875186,1.6961882143681326,-409.0775986898981,5608.2938779258275
301,-4.472318431717685,-1.7759101978001945,1.683341338859632,-3294.2553525911153,4988.9773508763865
302,-2.494627141772647,-0.2336947860238354,1.680259798568142,-714.8417953215214,5725.712786193655
303,-1.9550338252231878,-0.25352345915068963,1.7054765891990205,-1031.8708992575862,5910.2847963561735
304,-3.0787879616956366,-0.5906377168999901,1.6944080300988749,-1156.7389122797176,5215.660428107049
305,-3.515309592391962,-0.4996351875892716,1.6983469466765766,-1044.938722991529,5965.080479842065
306,-2.942405824591532,-0.16621160287539294,1.71046377709438,-444.59444669537663,5816.0055151237075
307,-2.901661056534391,-0.35765271828348066,1.6898789567748045,-813.466007507242,5631.975091486533
308,-3.7500474306667244,-1.3411822361036587,1.6964561738873818,-2359.162008456822,4875.557628984045
309,-2.663473608164065,-0.029234587280191505,1.6935999136919933,-201.921146577212,5757.534568312078
310,-3.9498817729252815,-1.767111597883211,1.704368020148355,-3263.4517425752806,4459.522990939655
311,-1.284829815043728,1.2908467446998124,1.6872562577296528,2858.7448288027927,6160.592650113486
312,-2.2324140255709715,0.4313851339407109,1.69282268539542,778.7382739922381,6007.2193205296035
313,-3.3523475925577486,-0.36755464233533575,1.6944622752075134,-721.1124692314555,5483.385259661129
314,-3.020866346080029,-0.1529726716631248,1.6894871190965908,-384.40030238820566,5533.995282897276
315,-1.9089926642851722,1.0971645856851528,1.692676733459802,2268.1169825447646,6932.414251548783
316,-2.427368226227532,-0.37059575288281704,1.687003198093213,-978.0763015907909,5333.538756834995
317,-2.9387080481041767,-0.03326935575856776,1.6987960122549564,-176.31075863665967,5799.998440415261
318,-2.6110075627095393,0.20503142404202518,1.7036200527850744,273.2652458920197,5815.636514133303
319,-2.520338162011014,-0.17247087851257367,1.7047456174209483,-596.2673304555776,5997.765909517106
320,-2.0523448579801875,0.744968802290319,1.687185804095804,1414.054724456033,6190.245209327131
321,-2.7703648192178907,-0.28943870948925016,1.6899956738043846,-704.1745116912068,5360.324331382559
322,-2.0450913921456726,0.3857898970150877,1.6961574216498003,680.6609132509737,5626.205479146636
323,-2.5137539701922336,-0.07007951779565161,1.6897360677222126,-263.511152798293,5150.475354521837
324,-1.9241172439407552,-0.07504066560989141,1.6947552082319581,-348.60206515060725,5104.40489765534
325,-1.8685033442268155,0.6448754136698162,1.6882555017637244,1277.610084828867,5829.74360720994
326,-1.7788954399391976,0.34205740581329075,1.6868004742188345,627.5439040076865,5650.149662711584
327,-3.819994900056078,-0.9225983673885361,1.697593302776677,-1685.5416617918693,5443.405369550948
328,-1.4422419763793624,1.2244985967901187,1.6976625369668255,2814.9248133347555,6872.615198693556
329,-2.3034227539903633,0.4218230078862024,1.7055303853523587,733.751117619477,6026.689030997927
330,-2.4478706005885917,0.08578318589846488,1.6878980619500332,42.54057962016323,5563.21668878951
331,-0.46621188808241704,0.7382855678383401,1.6898523005444392,2756.026498143499,6237.290572852412
332,-2.326791648788529,0.47605907055355756,1.6903324404999425,826.1535502452238,5840.370674956373
333,-2.620568854631177,-0.3203073640966833,1.6929678299541506,-951.8039850319886,6135.147647911512
334,-2.890516964272403,-0.38203119777308725,1.6948977986674711,-865.1635803650844,5603.416524308174
335,-2.0372375751263947,0.6386155080112736,1.6811010611537347,1223.042266960842,6312.829897268456
336,-2.799359234359212,-0.24467939271651457,1.695942572568075,-619.1655919081696,5540.382836675017
337,-1.2426379889079129,0.9583591586474268,1.694031433582715,2275.369705946887,6217.398132857047
338,-2.2526579973744174,0.34774032396610693,1.6925770916287557,580.0699862761927,5767.352135323582
339,-2.2903247208502107,-0.21258596310942127,1.6988998873444774,-818.9234868585763,5915.552031686881
340,-3.8625135412756166,-0.8467070514338565,1.6946626481107092,-1567.9384778076846,5542.864634581758
341,-3.9247397155649004,-1.3398788795007242,1.688959289873496,-2260.5880821294845,4797.017607944567
342,-0.9571842405258089,0.8615129633026132,1.7023297404363296,2457.457895637277,6671.86877697829
343,-2.9643075276499675,0.052721613547586865,1.696305002536313,-28.106697934954425,6295.980410566854
344,-4.409120635134797,-1.8441177392947694,1.698383189967296,-3055.745001466137,4922.952356021517
345,-3.4846478143864283,-0.5567497172968322,1.698595608599499,-1100.899552472328,5620.748962147152
346,-3.198770463081055,-0.14395049766119958,1.698002176752186,-369.10693966259487,6255.986724532211
347,-2.3344809745081285,-0.1988691456680641,1.6954567475302447,-631.8308894806755,5535.098479625416
348,-2.4570475883852025,-0.6933179642602378,1.7013467646509979,-2034.959803244128,5373.949144784256
349,-1.5965443614924106,0.6719348477622591,1.6935967568607013,1400.2849016029052,5914.475150246598
350,-2.5107305747096986,-0.30559884699279294,1.7114280437400908,-829.0482909041878,5248.2036382970655
351,-3.874356950393341,-1.1079399179650247,1.6951803015413738,-2017.9727869395192,5369.070649232096
352,-0.7067409727880728,0.3516819874730212,1.686853921138286,965.3568401081436,5376.852939363187
353,-2.1813462702903244,0.5410129500306892,1.6802908581725997,931.9436009882471,5621.088165433232
354,-2.8028135498613227,0.39291537199731946,1.7025239143242479,644.4775294999948,6498.979172551854
355,-1.9919750147248358,0.30713915402836334,1.7001275953798833,509.8348335469847,5347.622078253802
356,-3.1388465364553215,0.22769500865653672,1.6975577482982667,303.8519240045722,6229.972488671358
