trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt
108,-1.092812108132561,-0.371936274989032,0.5312812329337377,-741.5562598535108
109,-1.0857431097273305,0.019307767937465435,0.5320329821075923,-84.19123638776543
110,-0.8104839637494177,0.09066680385424676,0.5319401987079422,46.61985178294792
111,-0.7907319580000703,-0.0866768217979621,0.5318771411650945,-360.9750486435506
112,-0.9838407787476978,-0.19265757286535623,0.5307930999734064,-524.1946268755205
113,-0.9196620819442116,0.2630686508560632,0.5303828772924163,353.37336061321616
114,-2.1245617179218477,-1.2788317055300598,0.5304046276809464,-2258.7927913519716
115,-0.2954520411263131,0.6627921530008146,0.529149712544618,1214.5335352031213
116,-1.259480783041835,-0.33960147333588564,0.5302593360177793,-745.1583500004214
117,-2.6517842269454768,-1.6865471065998452,0.5304600822740136,-2705.179639231289
118,-1.273990745848479,-0.38836633235501555,0.5314723089552394,-860.1794961665863
119,-1.3768827889294886,-0.47512760779019003,0.5310251190777722,-1006.8626333077307
120,-0.815013790474899,0.12056166715287944,0.5305902321511827,108.51183842089506
121,-0.027650930584582793,0.9390201044290061,0.5304447491716817,1946.1736951476785
122,-0.9810477740102953,-0.16238581019378096,0.5314341289857171,-427.60108688938806
123,1.6532376188513411,2.450067430384741,0.5290470416020399,7757.123787799423
124,-0.44065380710447405,0.14543533777035678,0.5302631438847057,125.51836933906378
125,-0.7258548663135789,0.2654920445080327,0.5313422081436077,409.0959552779773
126,-0.45016813971066016,0.28500780862635644,0.5303974093528122,517.9187614004528
127,-1.2762723084778091,-0.27099366091905736,0.5312495925349546,-631.103484339709
128,0.7009841699755938,1.6107924980077568,0.5318957793062209,3770.6270459127886
129,-0.3589083434876138,0.48715112480515577,0.5318663089277014,918.5041370956368
130,-1.241598303141242,-0.2248610461879703,0.5307249054372595,-567.6151786823142
131,0.6076613387877093,1.4905753229984726,0.5309695822368441,3375.527813095407
132,-0.4412472198879626,0.3361469551412689,0.530491419555126,555.8335191676097
133,0.3041063538971074,1.028464703472978,0.5300468640851548,2194.414341997001
134,-0.4604268587738562,0.4573371769176915,0.5326118356517052,820.5846689094167
135,-0.012538423176983591,0.7675046402217481,0.5292819107895186,1489.5376890139196
136,-0.5966723502237792,0.18872458531375036,0.5307571962032616,252.7630185399836
137,-1.3023494738201544,-0.7774554724454045,0.5332209236496593,-1878.6028279713084
138,-1.8521253393563775,-1.151972608561503,0.5304256401672011,-2298.718019991306
