date,horizon,ic,symbols
2026-06-01 00:00:00+00:00,1,0.00011859583877132087,37
2026-06-02 00:00:00+00:00,1,0.0222933726901629,37
2026-06-03 00:00:00+00:00,1,0.43867449860818514,37
2026-06-04 00:00:00+00:00,1,-0.3950441700979656,37
2026-06-05 00:00:00+00:00,1,0.030588654227273446,37
2026-06-06 00:00:00+00:00,1,-0.09745109730605707,37
2026-06-07 00:00:00+00:00,1,-0.08334815473555517,37
2026-06-08 00:00:00+00:00,1,0.11042582893132014,37
2026-06-09 00:00:00+00:00,1,0.1630112637418838,37
2026-06-10 00:00:00+00:00,1,-0.07969167600172641,37
2026-06-11 00:00:00+00:00,1,0.0064018969033176176,37
2026-06-12 00:00:00+00:00,1,-0.441439901572067,37
2026-06-13 00:00:00+00:00,1,-0.29630069602364073,37
2026-06-14 00:00:00+00:00,1,-0.026439030591790612,37
2026-06-15 00:00:00+00:00,1,-0.1227248527272436,37
2026-06-16 00:00:00+00:00,1,0.35915081633086715,37
2026-06-17 00:00:00+00:00,1,-0.4720180355622705,37
2026-06-18 00:00:00+00:00,1,0.35556346522322896,37
2026-06-19 00:00:00+00:00,1,-0.29116775545459384,37
2026-06-20 00:00:00+00:00,1,-0.41377675679528814,37
2026-06-21 00:00:00+00:00,1,-0.03710509164244389,37
2026-06-22 00:00:00+00:00,1,-0.09414275816037246,37
2026-06-23 00:00:00+00:00,1,-0.09804967847269434,37
2026-06-24 00:00:00+00:00,1,0.3822797493508537,37
2026-06-25 00:00:00+00:00,1,0.28175028463737795,37
2026-06-26 00:00:00+00:00,1,0.10812733587315265,37
2026-06-27 00:00:00+00:00,1,-0.3334322517293798,37
2026-06-28 00:00:00+00:00,1,0.2679153581850581,37
2026-06-29 00:00:00+00:00,1,0.10873303376896847,37
2026-06-30 00:00:00+00:00,1,-0.5134286109265359,37
2026-07-01 00:00:00+00:00,1,-0.1372608570651992,39
2026-07-02 00:00:00+00:00,1,-0.06650134124615675,39
2026-07-03 00:00:00+00:00,1,-0.3250304033302064,39
2026-07-04 00:00:00+00:00,1,0.011440142102696216,39
2026-07-05 00:00:00+00:00,1,0.10937264342788194,39
2026-07-06 00:00:00+00:00,1,0.03583721474549158,39
2026-07-07 00:00:00+00:00,1,-0.015694614491022427,39
2026-07-08 00:00:00+00:00,1,-0.056998230122282924,39
2026-07-09 00:00:00+00:00,1,0.2905299421052408,39
2026-07-10 00:00:00+00:00,1,0.05243976620950462,39
2026-07-11 00:00:00+00:00,1,0.3423132088339647,39
2026-07-12 00:00:00+00:00,1,0.0034421666503687736,39
2026-07-13 00:00:00+00:00,1,-0.24605105298828708,39
2026-07-14 00:00:00+00:00,1,0.22082722998511523,39
2026-07-15 00:00:00+00:00,1,-0.12412676486308019,39
2026-07-16 00:00:00+00:00,1,-0.11357424898757632,39
2026-07-17 00:00:00+00:00,1,0.018729436185830093,39
2026-07-18 00:00:00+00:00,1,0.07977323508318464,39
2026-07-19 00:00:00+00:00,1,0.20185251029890253,39
2026-07-20 00:00:00+00:00,1,0.056891229081235305,39
2026-07-21 00:00:00+00:00,1,-0.22856564546697625,39
2026-07-22 00:00:00+00:00,1,0.11945133508159725,39
2026-07-23 00:00:00+00:00,1,0.19294427514027487,39
2026-07-24 00:00:00+00:00,1,-0.20945535962831094,39
2026-07-25 00:00:00+00:00,1,-0.330094140774052,39
2026-07-26 00:00:00+00:00,1,0.0496051842522341,39
2026-07-27 00:00:00+00:00,1,0.41689466570754563,39
2026-07-28 00:00:00+00:00,1,-0.026933983578141713,39
2026-07-29 00:00:00+00:00,1,0.1181353457968,39
2026-07-30 00:00:00+00:00,1,0.3490102988347969,39
2026-07-31 00:00:00+00:00,1,-0.42077555854075144,39
2026-08-01 00:00:00+00:00,1,-0.010396716966351142,38
2026-08-02 00:00:00+00:00,1,-0.19086183567701462,38
2026-08-03 00:00:00+00:00,1,-0.2843228492482133,38
2026-08-04 00:00:00+00:00,1,0.04366382140512147,38
2026-08-05 00:00:00+00:00,1,-0.10432975156196408,38
2026-08-06 00:00:00+00:00,1,0.045631121149440325,38
2026-08-07 00:00:00+00:00,1,-0.12607387310775278,38
2026-08-08 00:00:00+00:00,1,-0.3375287374282306,38
2026-08-09 00:00:00+00:00,1,0.24436176203331875,38
2026-08-10 00:00:00+00:00,1,-0.18391813496757572,38
2026-08-11 00:00:00+00:00,1,0.08935124080858374,38
2026-08-12 00:00:00+00:00,1,0.20044887209858997,38
2026-08-13 00:00:00+00:00,1,-0.2273299488594901,38
2026-08-14 00:00:00+00:00,1,0.023533276224986684,38
2026-08-15 00:00:00+00:00,1,0.30062927901649034,38
2026-08-16 00:00:00+00:00,1,0.28010071562670197,38
2026-08-17 00:00:00+00:00,1,-0.19800789158605073,38
2026-08-18 00:00:00+00:00,1,0.14543663908489754,38
2026-08-19 00:00:00+00:00,1,-0.10505581152859417,38
2026-08-20 00:00:00+00:00,1,-0.21954690249060652,38
2026-08-21 00:00:00+00:00,1,-0.25400821135685264,38
2026-08-22 00:00:00+00:00,1,0.1684175978567775,38
2026-08-23 00:00:00+00:00,1,-0.22049570531444188,38
2026-08-24 00:00:00+00:00,1,0.17751026230970054,38
2026-08-25 00:00:00+00:00,1,0.3703622721975137,38
2026-08-26 00:00:00+00:00,1,0.010834473470197505,38
2026-08-27 00:00:00+00:00,1,0.36749658497902243,38
2026-08-28 00:00:00+00:00,1,-0.08076607495965413,38
2026-08-29 00:00:00+00:00,1,0.19740657686712315,38
2026-08-30 00:00:00+00:00,1,0.319084912039201,38
2026-08-31 00:00:00+00:00,1,-0.24793390249358155,38
2025-03-01 00:00:00+00:00,2,-0.7677418073321121,50
2025-03-02 00:00:00+00:00,2,-0.3010349921261478,50
2025-03-03 00:00:00+00:00,2,-0.13164277495497306,50
2025-03-04 00:00:00+00:00,2,-0.14864800235889947,50
2025-03-05 00:00:00+00:00,2,-0.0997454742150659,50
2025-03-06 00:00:00+00:00,2,0.14590687716643858,50
2025-03-07 00:00:00+00:00,2,-0.10504323069482717,50
2025-03-08 00:00:00+00:00,2,0.27340617317960203,50
2025-03-09 00:00:00+00:00,2,0.3827569754947772,50
2025-03-10 00:00:00+00:00,2,-0.0107098262565835,50
2025-03-11 00:00:00+00:00,2,-0.2996614409772305,50
2025-03-12 00:00:00+00:00,2,-0.04755957400714852,50
2025-03-13 00:00:00+00:00,2,0.03798775390568509,50
2025-03-14 00:00:00+00:00,2,-0.26434215007375844,50
2025-03-15 00:00:00+00:00,2,-0.02943860168215474,50
2025-03-16 00:00:00+00:00,2,0.12973103159886976,50
2025-03-17 00:00:00+00:00,2,-0.07607338471044064,50
2025-03-18 00:00:00+00:00,2,-0.36674113755268084,50
2025-03-19 00:00:00+00:00,2,-0.5046221829789644,50
2025-03-20 00:00:00+00:00,2,0.053019570558630005,50
2025-03-21 00:00:00+00:00,2,0.18052088857117668,50
2025-03-22 00:00:00+00:00,2,0.03011455126652545,50
2025-03-23 00:00:00+00:00,2,-0.34537246687006334,50
2025-03-24 00:00:00+00:00,2,-0.362741335049216,50
2025-03-25 00:00:00+00:00,2,0.028480861195097698,50
2025-03-26 00:00:00+00:00,2,0.13217107503687922,50
2025-03-27 00:00:00+00:00,2,-0.2882597356000541,50
2025-03-28 00:00:00+00:00,2,-0.35970603607349755,50
2025-03-29 00:00:00+00:00,2,-0.22307600112756917,50
2025-03-30 00:00:00+00:00,2,-0.06003698418366318,50
2025-03-31 00:00:00+00:00,2,0.11830539902426822,50
2025-04-01 00:00:00+00:00,2,0.3918536115468859,50
2025-04-02 00:00:00+00:00,2,0.3285539464126178,50
2025-04-03 00:00:00+00:00,2,-0.01229616508239619,50
2025-04-04 00:00:00+00:00,2,-0.023196062119400625,50
2025-04-05 00:00:00+00:00,2,0.37758244919371603,50
2025-04-06 00:00:00+00:00,2,0.25196321522199766,50
2025-04-07 00:00:00+00:00,2,-0.031264257639192154,50
2025-04-08 00:00:00+00:00,2,0.1297279154240594,50
2025-04-09 00:00:00+00:00,2,0.20670444936473265,50
2025-04-10 00:00:00+00:00,2,0.35444744389473926,50
2025-04-11 00:00:00+00:00,2,-0.05734044112315295,50
2025-04-12 00:00:00+00:00,2,-0.049272439357081185,50
2025-04-13 00:00:00+00:00,2,-0.008308320386451984,50
2025-04-14 00:00:00+00:00,2,-0.03439662120112963,50
2025-04-15 00:00:00+00:00,2,0.1314411954389193,50
2025-04-16 00:00:00+00:00,2,0.0717493098271811,50
2025-04-17 00:00:00+00:00,2,-0.2382210312439875,50
2025-04-18 00:00:00+00:00,2,-0.4152638122015615,50
2025-04-19 00:00:00+00:00,2,-0.19690711951566073,50
2025-04-20 00:00:00+00:00,2,-0.1670428924731025,50
2025-04-21 00:00:00+00:00,2,-0.17546051189841125,50
2025-04-22 00:00:00+00:00,2,-0.39727212015452334,50
2025-04-23 00:00:00+00:00,2,-0.17577562376276057,50
2025-04-24 00:00:00+00:00,2,0.2288019627455278,50
2025-04-25 00:00:00+00:00,2,0.16029966185608902,50
2025-04-26 00:00:00+00:00,2,-0.02367631185272155,50
2025-04-27 00:00:00+00:00,2,0.09063836295525543,50
2025-04-28 00:00:00+00:00,2,-0.06493288279428076,50
2025-04-29 00:00:00+00:00,2,-0.19743066536823184,50
2025-04-30 00:00:00+00:00,2,0.008452801310498088,50
2025-05-01 00:00:00+00:00,2,-0.06791715504402,48
2025-05-02 00:00:00+00:00,2,-0.2607893199993099,48
2025-05-03 00:00:00+00:00,2,-0.27331451686421787,48
2025-05-04 00:00:00+00:00,2,0.026218651766716432,48
2025-05-05 00:00:00+00:00,2,0.15569187547002933,48
2025-05-06 00:00:00+00:00,2,0.09012677872849474,48
2025-05-07 00:00:00+00:00,2,-0.13756412940698926,48
2025-05-08 00:00:00+00:00,2,-0.4150584952588008,48
2025-05-09 00:00:00+00:00,2,-0.45919170957287414,48
2025-05-10 00:00:00+00:00,2,-0.2207503203111763,48
2025-05-11 00:00:00+00:00,2,-0.057549271896174835,48
2025-05-12 00:00:00+00:00,2,0.07751390987832885,48
2025-05-13 00:00:00+00:00,2,0.15156203488916714,48
2025-05-14 00:00:00+00:00,2,-0.09680221867064126,48
2025-05-15 00:00:00+00:00,2,0.07819288313800402,48
2025-05-16 00:00:00+00:00,2,0.19074501352412299,48
2025-05-17 00:00:00+00:00,2,0.05482277595874122,48
2025-05-18 00:00:00+00:00,2,0.07425903854424033,48
2025-05-19 00:00:00+00:00,2,0.04370368490042854,48
2025-05-20 00:00:00+00:00,2,-0.09262426777759761,48
2025-05-21 00:00:00+00:00,2,-0.23680782317307997,48
2025-05-22 00:00:00+00:00,2,0.14044517160677622,48
2025-05-23 00:00:00+00:00,2,0.15248900913365143,48
2025-05-24 00:00:00+00:00,2,0.007058121225725491,48
2025-05-25 00:00:00+00:00,2,0.14917352144535506,48
2025-05-26 00:00:00+00:00,2,-0.19032626059899677,48
2025-05-27 00:00:00+00:00,2,-0.16311575573135728,48
2025-05-28 00:00:00+00:00,2,0.32090321927532484,48
2025-05-29 00:00:00+00:00,2,0.38245671228246597,48
2025-05-30 00:00:00+00:00,2,-0.1088915433623875,48
2025-05-31 00:00:00+00:00,2,-0.48071443011005915,48
2025-06-01 00:00:00+00:00,2,0.15665298333223734,47
2025-06-02 00:00:00+00:00,2,0.12485181692771367,47
2025-06-03 00:00:00+00:00,2,0.3449851136172607,47
2025-06-04 00:00:00+00:00,2,0.22362296251017544,47
2025-06-05 00:00:00+00:00,2,-0.24031456157000514,47
2025-06-06 00:00:00+00:00,2,-0.07801069987748298,47
2025-06-07 00:00:00+00:00,2,-0.1521512879014301,47
2025-06-08 00:00:00+00:00,2,0.1088785456117554,47
2025-06-09 00:00:00+00:00,2,-0.10646542038256662,47
2025-06-10 00:00:00+00:00,2,-0.08876167438861804,47
2025-06-11 00:00:00+00:00,2,-0.013992887964973347,47
2025-06-12 00:00:00+00:00,2,0.15809408324331053,47
2025-06-13 00:00:00+00:00,2,-0.1489577024267623,47
2025-06-14 00:00:00+00:00,2,-0.1195825033457082,47
2025-06-15 00:00:00+00:00,2,-0.09361628372998995,47
2025-06-16 00:00:00+00:00,2,0.243841796472741,47
2025-06-17 00:00:00+00:00,2,0.2701483610256728,47
2025-06-18 00:00:00+00:00,2,0.10205556718255354,47
2025-06-19 00:00:00+00:00,2,0.11073845074980972,47
2025-06-20 00:00:00+00:00,2,0.02191574892070765,47
2025-06-21 00:00:00+00:00,2,-0.0763937101169856,47
2025-06-22 00:00:00+00:00,2,-0.21812294320014738,47
2025-06-23 00:00:00+00:00,2,-0.17272385758879616,47
2025-06-24 00:00:00+00:00,2,0.07071816862370459,47
2025-06-25 00:00:00+00:00,2,0.40654639070583565,47
2025-06-26 00:00:00+00:00,2,0.3089910383887226,47
2025-06-27 00:00:00+00:00,2,-0.36030879030324364,47
2025-06-28 00:00:00+00:00,2,-0.31733549420023777,47
2025-06-29 00:00:00+00:00,2,0.10600584460986565,47
2025-06-30 00:00:00+00:00,2,0.14450934121345924,47
2025-07-01 00:00:00+00:00,2,-0.2639065589522386,47
2025-07-02 00:00:00+00:00,2,-0.4672275759348754,47
2025-07-03 00:00:00+00:00,2,-0.025503123513694666,47
2025-07-04 00:00:00+00:00,2,0.23200810074756242,47
2025-07-05 00:00:00+00:00,2,0.095480441598957,47
2025-07-06 00:00:00+00:00,2,0.02290275122375646,47
2025-07-07 00:00:00+00:00,2,0.11236410201158444,47
2025-07-08 00:00:00+00:00,2,-0.22385427666844815,47
2025-07-09 00:00:00+00:00,2,-0.30213664409155,47
2025-07-10 00:00:00+00:00,2,-0.09617164263781004,47
2025-07-11 00:00:00+00:00,2,0.21183206673619853,47
2025-07-12 00:00:00+00:00,2,0.1726610396650711,47
2025-07-13 00:00:00+00:00,2,-0.02665741491410614,47
2025-07-14 00:00:00+00:00,2,-0.2644847941821953,47
2025-07-15 00:00:00+00:00,2,-0.24360345866294505,47
2025-07-16 00:00:00+00:00,2,0.3178926756344208,47
2025-07-17 00:00:00+00:00,2,0.14677732330596782,47
2025-07-18 00:00:00+00:00,2,-0.23146086993300952,47
2025-07-19 00:00:00+00:00,2,-0.10368657144575759,47
2025-07-20 00:00:00+00:00,2,-0.16948564666647523,47
2025-07-21 00:00:00+00:00,2,0.03394044527211456,47
2025-07-22 00:00:00+00:00,2,0.08593072470716304,47
2025-07-23 00:00:00+00:00,2,0.06632933488470939,47
2025-07-24 00:00:00+00:00,2,0.14259693097220333,47
2025-07-25 00:00:00+00:00,2,-0.03903426420852558,47
2025-07-26 00:00:00+00:00,2,0.0525037588800685,47
2025-07-27 00:00:00+00:00,2,0.10740312965954635,47
2025-07-28 00:00:00+00:00,2,0.1649079193227437,47
2025-07-29 00:00:00+00:00,2,0.11392551773691267,47
2025-07-30 00:00:00+00:00,2,0.26116123761416127,47
2025-07-31 00:00:00+00:00,2,-0.10576228173080285,47
2025-08-01 00:00:00+00:00,2,-0.5138576119037964,48
2025-08-02 00:00:00+00:00,2,0.033383997591160675,48
2025-08-03 00:00:00+00:00,2,0.5216588891887058,48
2025-08-04 00:00:00+00:00,2,0.19380581767283017,48
2025-08-05 00:00:00+00:00,2,-0.03718481156843821,48
2025-08-06 00:00:00+00:00,2,-0.029693564858300294,48
2025-08-07 00:00:00+00:00,2,-0.0163378294086818,48
2025-08-08 00:00:00+00:00,2,-0.11193442548046656,48
2025-08-09 00:00:00+00:00,2,0.0007601053627704376,48
2025-08-10 00:00:00+00:00,2,0.10711183748750269,48
2025-08-11 00:00:00+00:00,2,0.3022258486025988,48
2025-08-12 00:00:00+00:00,2,-0.20062423733214527,48
2025-08-13 00:00:00+00:00,2,0.3467781382505395,48
2025-08-14 00:00:00+00:00,2,0.123876992699527,48
2025-08-15 00:00:00+00:00,2,-0.45343756354914505,48
2025-08-16 00:00:00+00:00,2,-0.21959826793560486,48
2025-08-17 00:00:00+00:00,2,0.12133550774686697,48
2025-08-18 00:00:00+00:00,2,-0.09559741726036318,48
2025-08-19 00:00:00+00:00,2,0.15552901785970502,48
2025-08-20 00:00:00+00:00,2,0.18740499898979182,48
2025-08-21 00:00:00+00:00,2,0.10390597619770221,48
2025-08-22 00:00:00+00:00,2,0.25619588701257423,48
2025-08-23 00:00:00+00:00,2,0.3267831959329874,48
2025-08-24 00:00:00+00:00,2,-0.024704095132122468,48
2025-08-25 00:00:00+00:00,2,-0.20699764223711525,48
2025-08-26 00:00:00+00:00,2,-0.34824629929106266,48
2025-08-27 00:00:00+00:00,2,-0.03788845174725038,48
2025-08-28 00:00:00+00:00,2,0.10613175729702605,48
2025-08-29 00:00:00+00:00,2,-0.1295085082030391,48
2025-08-30 00:00:00+00:00,2,0.09406719874900846,48
2025-08-31 00:00:00+00:00,2,-0.1568861646124075,48
2025-09-01 00:00:00+00:00,2,-0.3765067490833494,50
2025-09-02 00:00:00+00:00,2,0.12881535326446772,50
2025-09-03 00:00:00+00:00,2,0.10085728836389765,50
2025-09-04 00:00:00+00:00,2,-0.1757318181540483,50
2025-09-05 00:00:00+00:00,2,-0.04553423632074839,50
2025-09-06 00:00:00+00:00,2,0.08106810188839886,50
2025-09-07 00:00:00+00:00,2,0.06536512831584033,50
2025-09-08 00:00:00+00:00,2,0.2573658320866831,50
2025-09-09 00:00:00+00:00,2,0.1774778514822419,50
2025-09-10 00:00:00+00:00,2,-0.42477367049625375,50
2025-09-11 00:00:00+00:00,2,-0.23522631938058855,50
2025-09-12 00:00:00+00:00,2,0.3341017159914364,50
2025-09-13 00:00:00+00:00,2,0.5295036088606859,50
2025-09-14 00:00:00+00:00,2,-0.03722203613187305,50
2025-09-15 00:00:00+00:00,2,-0.019546633571432662,50
2025-09-16 00:00:00+00:00,2,0.05686293402598593,50
2025-09-17 00:00:00+00:00,2,-0.07540645213468096,50
2025-09-18 00:00:00+00:00,2,0.010661544079724512,50
2025-09-19 00:00:00+00:00,2,0.04528972520340736,50
2025-09-20 00:00:00+00:00,2,-0.003697922946571115,50
2025-09-21 00:00:00+00:00,2,0.18868558892199996,50
2025-09-22 00:00:00+00:00,2,0.050046830015501635,50
2025-09-23 00:00:00+00:00,2,0.0928322734509346,50
2025-09-24 00:00:00+00:00,2,-0.05038182697075461,50
2025-09-25 00:00:00+00:00,2,-0.46776324025457994,50
2025-09-26 00:00:00+00:00,2,-0.1146891450538036,50
2025-09-27 00:00:00+00:00,2,0.27074678595607277,50
2025-09-28 00:00:00+00:00,2,0.21824644490445239,50
2025-09-29 00:00:00+00:00,2,0.061230370546080416,50
2025-09-30 00:00:00+00:00,2,-0.2809460939927405,50
2025-10-01 00:00:00+00:00,2,-0.08606281906635709,50
2025-10-02 00:00:00+00:00,2,0.10776804015721535,50
2025-10-03 00:00:00+00:00,2,0.2050764863399252,50
2025-10-04 00:00:00+00:00,2,0.29280826240576735,50
2025-10-05 00:00:00+00:00,2,-0.37584344129695507,50
2025-10-06 00:00:00+00:00,2,0.08442790311781843,50
2025-10-07 00:00:00+00:00,2,0.19357936996461797,50
2025-10-08 00:00:00+00:00,2,-0.22014119104567262,50
2025-10-09 00:00:00+00:00,2,0.2785448453261359,50
2025-10-10 00:00:00+00:00,2,0.1769112564467813,50
2025-10-11 00:00:00+00:00,2,-0.47368168775194197,50
2025-10-12 00:00:00+00:00,2,-0.27441280739977436,50
2025-10-13 00:00:00+00:00,2,-0.11242376270460724,50
2025-10-14 00:00:00+00:00,2,0.03553762682674471,50
2025-10-15 00:00:00+00:00,2,0.22422321574874468,50
2025-10-16 00:00:00+00:00,2,0.1660662081605343,50
2025-10-17 00:00:00+00:00,2,-0.1798184558422357,50
2025-10-18 00:00:00+00:00,2,-0.10407261658303336,50
2025-10-19 00:00:00+00:00,2,-0.08673101898527155,50
2025-10-20 00:00:00+00:00,2,-0.2431024150070517,50
2025-10-21 00:00:00+00:00,2,-0.09307016323004222,50
2025-10-22 00:00:00+00:00,2,-0.03645095475905813,50
2025-10-23 00:00:00+00:00,2,-0.14552615416719397,50
2025-10-24 00:00:00+00:00,2,-0.35226591685270964,50
2025-10-25 00:00:00+00:00,2,-0.36493757056209275,50
2025-10-26 00:00:00+00:00,2,-0.13917971520887434,50
2025-10-27 00:00:00+00:00,2,0.14623253201005088,50
2025-10-28 00:00:00+00:00,2,-0.01652217804734411,50
2025-10-29 00:00:00+00:00,2,0.48297555810347503,50
2025-10-30 00:00:00+00:00,2,0.3521106485049895,50
2025-10-31 00:00:00+00:00,2,-0.21404730614113582,50
2025-11-01 00:00:00+00:00,2,-0.46845809081021794,50
2025-11-02 00:00:00+00:00,2,0.08000576292757469,50
2025-11-03 00:00:00+00:00,2,0.06168777358925503,50
2025-11-04 00:00:00+00:00,2,-0.2462838927286034,50
2025-11-05 00:00:00+00:00,2,0.1181414343969473,50
2025-11-06 00:00:00+00:00,2,0.2930964122457599,50
2025-11-07 00:00:00+00:00,2,0.5523617492729461,50
2025-11-08 00:00:00+00:00,2,-0.5123784404800938,50
2025-11-09 00:00:00+00:00,2,-0.5534346564537932,50
2025-11-10 00:00:00+00:00,2,-0.35403160130643513,50
2025-11-11 00:00:00+00:00,2,-0.38310441277473795,50
2025-11-12 00:00:00+00:00,2,0.07160695492630492,50
2025-11-13 00:00:00+00:00,2,0.380097024448572,50
2025-11-14 00:00:00+00:00,2,0.31963690379382276,50
2025-11-15 00:00:00+00:00,2,-0.006676754174174544,50
2025-11-16 00:00:00+00:00,2,0.10027614431740893,50
2025-11-17 00:00:00+00:00,2,-0.0002881498399925544,50
2025-11-18 00:00:00+00:00,2,-0.171121199257413,50
2025-11-19 00:00:00+00:00,2,0.17154932461218053,50
2025-11-20 00:00:00+00:00,2,-0.25703583015800396,50
2025-11-21 00:00:00+00:00,2,-0.40383230268391385,50
2025-11-22 00:00:00+00:00,2,-0.38251682178948493,50
2025-11-23 00:00:00+00:00,2,-0.28023244935948305,50
2025-11-24 00:00:00+00:00,2,-0.1912696890411319,50
2025-11-25 00:00:00+00:00,2,-0.05462013762101752,50
2025-11-26 00:00:00+00:00,2,-0.22359890608827485,50
2025-11-27 00:00:00+00:00,2,0.07017291268639346,50
2025-11-28 00:00:00+00:00,2,0.34322767560367395,50
2025-11-29 00:00:00+00:00,2,0.17966574002636265,50
2025-11-30 00:00:00+00:00,2,0.2911763414068672,50
2025-12-01 00:00:00+00:00,2,0.060224762895765505,50
2025-12-02 00:00:00+00:00,2,-0.2870932905792483,50
2025-12-03 00:00:00+00:00,2,0.2410431299631954,50
2025-12-04 00:00:00+00:00,2,0.6122478562720447,50
2025-12-05 00:00:00+00:00,2,0.2267150100726771,50
2025-12-06 00:00:00+00:00,2,0.3638066473126308,50
2025-12-07 00:00:00+00:00,2,0.16757523025344068,50
2025-12-08 00:00:00+00:00,2,-0.30104686934442776,50
2025-12-09 00:00:00+00:00,2,0.0565416903957235,50
2025-12-10 00:00:00+00:00,2,0.28882218961920364,50
2025-12-11 00:00:00+00:00,2,0.34373950012363275,50
2025-12-12 00:00:00+00:00,2,0.01608913885805034,50
2025-12-13 00:00:00+00:00,2,0.18156056254475625,50
2025-12-14 00:00:00+00:00,2,0.2047304613147099,50
2025-12-15 00:00:00+00:00,2,0.061135791051753624,50
2025-12-16 00:00:00+00:00,2,0.08529849828413745,50
2025-12-17 00:00:00+00:00,2,0.28041693849114,50
2025-12-18 00:00:00+00:00,2,-0.006483060021142006,50
2025-12-19 00:00:00+00:00,2,-0.39271993898528157,50
2025-12-20 00:00:00+00:00,2,-0.07137882520016815,50
2025-12-21 00:00:00+00:00,2,0.24861931632710457,50
2025-12-22 00:00:00+00:00,2,-0.30457438087213,50
2025-12-23 00:00:00+00:00,2,-0.315069151342924,50
2025-12-24 00:00:00+00:00,2,0.15892227009339874,50
2025-12-25 00:00:00+00:00,2,-0.07376281624054903,50
2025-12-26 00:00:00+00:00,2,-0.2986694970088915,50
2025-12-27 00:00:00+00:00,2,-0.19048991903780732,50
2025-12-28 00:00:00+00:00,2,0.02968085914708988,50
2025-12-29 00:00:00+00:00,2,-0.010806138038989034,50
2025-12-30 00:00:00+00:00,2,0.30553822297741373,50
2025-12-31 00:00:00+00:00,2,-0.07395490690784215,50
2026-01-01 00:00:00+00:00,2,-0.4480680203595151,50
2026-01-02 00:00:00+00:00,2,-0.42477367049625375,50
2026-01-03 00:00:00+00:00,2,-0.023636235076743256,50
2026-01-04 00:00:00+00:00,2,-0.12848531873206956,50
2026-01-05 00:00:00+00:00,2,-0.3548511149398185,50
2026-01-06 00:00:00+00:00,2,-0.25751609142511533,50
2026-01-07 00:00:00+00:00,2,-0.08688552351059736,50
2026-01-08 00:00:00+00:00,2,-0.05738984313185041,50
2026-01-09 00:00:00+00:00,2,-0.1046994707777604,50
2026-01-10 00:00:00+00:00,2,0.09159022310126697,50
2026-01-11 00:00:00+00:00,2,0.08269701810223566,50
2026-01-12 00:00:00+00:00,2,-0.18611018065936522,50
2026-01-13 00:00:00+00:00,2,-0.15690512432612075,50
2026-01-14 00:00:00+00:00,2,-0.05546884419856672,50
2026-01-15 00:00:00+00:00,2,-0.0981220900869892,50
2026-01-16 00:00:00+00:00,2,-0.3510170875865287,50
2026-01-17 00:00:00+00:00,2,-0.027328178785852596,50
2026-01-18 00:00:00+00:00,2,-0.07698588111795224,50
2026-01-19 00:00:00+00:00,2,-0.178032851718184,50
2026-01-20 00:00:00+00:00,2,-0.39678232966974736,50
2026-01-21 00:00:00+00:00,2,-0.08236480730959957,50
2026-01-22 00:00:00+00:00,2,-0.0849163104293732,50
2026-01-23 00:00:00+00:00,2,-0.09854724527745361,50
2026-01-24 00:00:00+00:00,2,-0.08419586661916924,50
2026-01-25 00:00:00+00:00,2,-0.09715685433662967,50
2026-01-26 00:00:00+00:00,2,-0.13817448505853977,50
2026-01-27 00:00:00+00:00,2,-0.2130438980906027,50
2026-01-28 00:00:00+00:00,2,0.23362400645976109,50
2026-01-29 00:00:00+00:00,2,0.19407823918024306,50
2026-01-30 00:00:00+00:00,2,0.10834694186032455,50
2026-01-31 00:00:00+00:00,2,0.061859136863190556,50
2026-02-01 00:00:00+00:00,2,0.24296892063633957,44
2026-02-02 00:00:00+00:00,2,0.27691440405655443,44
2026-02-03 00:00:00+00:00,2,0.4479453120522012,44
2026-02-04 00:00:00+00:00,2,0.3139051385623769,44
2026-02-05 00:00:00+00:00,2,-0.11586848568820958,44
2026-02-06 00:00:00+00:00,2,-0.23223032867557822,44
2026-02-07 00:00:00+00:00,2,0.0910660807089768,44
2026-02-08 00:00:00+00:00,2,0.08973319978445525,44
2026-02-09 00:00:00+00:00,2,0.501550611129171,44
2026-02-10 00:00:00+00:00,2,0.5238934362736267,44
2026-02-11 00:00:00+00:00,2,0.02340005661816818,44
2026-02-12 00:00:00+00:00,2,-0.01987665229096862,44
2026-02-13 00:00:00+00:00,2,0.026223037839286797,44
2026-02-14 00:00:00+00:00,2,0.10318215513840562,44
2026-02-15 00:00:00+00:00,2,-0.005639164165558853,44
2026-02-16 00:00:00+00:00,2,0.22864392671487221,44
2026-02-17 00:00:00+00:00,2,0.30300254036597896,44
2026-02-18 00:00:00+00:00,2,0.24930396862821277,44
2026-02-19 00:00:00+00:00,2,0.08210875050289791,44
2026-02-20 00:00:00+00:00,2,-0.05885670111150088,44
2026-02-21 00:00:00+00:00,2,0.24812322328458955,44
2026-02-22 00:00:00+00:00,2,0.019737074579455987,44
2026-02-23 00:00:00+00:00,2,-0.29934802226859475,44
2026-02-24 00:00:00+00:00,2,-0.40805252578777135,44
2026-02-25 00:00:00+00:00,2,-0.2331629992146248,44
2026-02-26 00:00:00+00:00,2,-0.24618529228036262,44
2026-02-27 00:00:00+00:00,2,0.057020017482223066,44
2026-02-28 00:00:00+00:00,2,0.0885192757149406,44
2026-03-01 00:00:00+00:00,2,-0.040518638706787694,42
