entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2026-01-29 16:00:00+00:00,2026-01-31 17:00:00+00:00,-1,0.176,84901.5,79449.64434290555,955.4922694907259,target,86718.78521903147,0.019964826708671935
2026-01-31 18:00:00+00:00,2026-02-03 20:00:00+00:00,-1,0.139,78850.0,75900.115436786,406.50810465187243,stop,81295.70779977574,0.01993252265577992
2026-02-04 18:00:00+00:00,2026-02-05 20:00:00+00:00,-1,0.123,72548.9,64072.73809204143,1040.311773218945,target,75374.28730265285,0.01985627801963993
2026-02-05 21:00:00+00:00,2026-02-06 13:00:00+00:00,-1,0.096,63749.4,67610.05123479183,-372.58359481717775,stop,67610.05123479183,0.019926875887386033
2026-04-17 14:00:00+00:00,2026-04-18 16:00:00+00:00,1,0.217,77299.9,75642.58928389558,-364.6215132908159,stop,75642.58928389558,0.019965023649683073
2026-04-22 14:00:00+00:00,2026-04-23 10:00:00+00:00,1,0.228,78786.3,77276.9087866665,-348.5039095067597,stop,77276.9087866665,0.019534666635291027
2026-05-04 02:00:00+00:00,2026-05-04 10:00:00+00:00,1,0.221,79754.9,78691.09874444413,-243.51973404429236,stop,78691.09874444413,0.013730253037664522
2026-05-06 09:00:00+00:00,2026-05-07 10:00:00+00:00,1,0.212,81911.0,80563.76350076843,-292.4671836585462,stop,80563.76350076843,0.016820815228639183
2026-05-28 04:00:00+00:00,2026-06-02 12:00:00+00:00,-1,0.233,73228.0,69230.8513237401,939.0341857082456,target,74560.38289208664,0.018553500826170927
2026-06-02 13:00:00+00:00,2026-06-03 20:00:00+00:00,-1,0.261,68990.6,65024.161933343756,1033.7210916007464,target,70312.74602221875,0.01952860969300152
2026-06-03 21:00:00+00:00,2026-06-05 18:00:00+00:00,-1,0.20700000000000002,64970.4,59532.08503007567,1122.3176370500173,target,66783.17165664144,0.01995609360721104
2026-06-05 19:00:00+00:00,2026-06-07 06:00:00+00:00,-1,0.139,59362.5,62243.9124768194,-404.45939649074603,stop,62243.9124768194,0.019995534928452557
2026-06-25 14:00:00+00:00,2026-06-25 14:00:00+00:00,-1,0.225,58258.5,59990.92812446246,-395.11755226965386,stop,59990.92812446246,0.019960674740084654
2026-08-20 09:00:00+00:00,2026-08-21 07:00:00+00:00,1,0.227,71550.0,76572.39393632783,1132.1985251559856,target,69875.86868789072,0.01992828458442314
2026-08-21 08:00:00+00:00,2026-08-25 12:00:00+00:00,1,0.196,76303.3,78698.25873187881,445.484384138248,stop,74247.1895379988,0.01992304816956084
